,best_fitness,fitness_evaluations,iterations,experiment,test_function
3116,206.81173607658292,44,0,18,Sphere
3117,206.81173607658292,45,0,18,Sphere
3118,206.81173607658292,46,1,18,Sphere
3119,206.81173607658292,47,1,18,Sphere
3120,206.81173607658292,48,1,18,Sphere
3121,206.81173607658292,49,1,18,Sphere
3122,206.81173607658292,50,1,18,Sphere
3123,206.81173607658292,51,1,18,Sphere
3124,206.81173607658292,52,1,18,Sphere
3125,206.81173607658292,53,1,18,Sphere
3126,206.81173607658292,54,1,18,Sphere
3127,206.81173607658292,55,1,18,Sphere
3128,206.81173607658292,56,1,18,Sphere
3129,206.81173607658292,57,1,18,Sphere
3130,206.81173607658292,58,1,18,Sphere
3131,206.81173607658292,59,1,18,Sphere
3132,206.81173607658292,60,1,18,Sphere
3133,206.81173607658292,61,1,18,Sphere
3134,206.81173607658292,62,1,18,Sphere
3135,206.81173607658292,63,1,18,Sphere
3136,206.81173607658292,64,1,18,Sphere
3137,206.81173607658292,65,1,18,Sphere
3138,206.81173607658292,66,1,18,Sphere
3139,205.1813923439426,67,1,18,Sphere
3140,205.1813923439426,68,1,18,Sphere
3141,205.1813923439426,69,1,18,Sphere
3142,205.1813923439426,70,1,18,Sphere
3143,205.1813923439426,71,1,18,Sphere
3144,205.1813923439426,72,1,18,Sphere
3145,205.1813923439426,73,1,18,Sphere
3146,205.1813923439426,74,1,18,Sphere
3147,205.1813923439426,75,1,18,Sphere
3148,205.1813923439426,76,1,18,Sphere
3149,205.1813923439426,77,1,18,Sphere
3150,205.1813923439426,78,1,18,Sphere
3151,263.35534193890305,1,0,19,Sphere
3152,225.2786895363764,2,0,19,Sphere
3153,225.2786895363764,3,0,19,Sphere
3154,225.2786895363764,4,0,19,Sphere
3155,225.2786895363764,5,0,19,Sphere
3156,225.2786895363764,6,0,19,Sphere
3157,225.2786895363764,7,0,19,Sphere
3158,225.2786895363764,8,0,19,Sphere
3159,225.2786895363764,9,0,19,Sphere
3160,225.2786895363764,10,0,19,Sphere
3161,219.97668720546872,11,0,19,Sphere
3162,219.97668720546872,12,0,19,Sphere
3163,219.97668720546872,13,0,19,Sphere
3164,219.97668720546872,14,0,19,Sphere
3165,219.97668720546872,15,0,19,Sphere
3166,219.97668720546872,16,0,19,Sphere
3167,219.97668720546872,17,0,19,Sphere
3168,219.97668720546872,18,0,19,Sphere
3169,219.97668720546872,19,0,19,Sphere
3170,219.97668720546872,20,0,19,Sphere
3171,219.97668720546872,21,0,19,Sphere
3172,219.97668720546872,22,0,19,Sphere
3173,219.97668720546872,23,0,19,Sphere
3174,219.97668720546872,24,0,19,Sphere
3175,219.97668720546872,25,0,19,Sphere
3176,219.97668720546872,26,0,19,Sphere
3177,219.97668720546872,27,0,19,Sphere
3178,219.97668720546872,28,0,19,Sphere
3179,219.97668720546872,29,0,19,Sphere
3180,219.97668720546872,30,0,19,Sphere
3181,219.97668720546872,31,0,19,Sphere
3182,219.97668720546872,32,0,19,Sphere
3183,216.28841601643035,33,0,19,Sphere
3184,216.28841601643035,34,0,19,Sphere
3185,216.28841601643035,35,0,19,Sphere
3186,216.28841601643035,36,0,19,Sphere
3187,216.28841601643035,37,0,19,Sphere
3188,216.28841601643035,38,0,19,Sphere
3189,216.28841601643035,39,0,19,Sphere
3190,216.28841601643035,40,0,19,Sphere
3191,216.28841601643035,41,0,19,Sphere
3192,216.28841601643035,42,0,19,Sphere
3193,216.28841601643035,43,0,19,Sphere
3194,216.28841601643035,44,1,19,Sphere
3195,216.28841601643035,45,1,19,Sphere
3196,216.28841601643035,46,1,19,Sphere
3197,216.28841601643035,47,1,19,Sphere
3198,216.28841601643035,48,1,19,Sphere
3199,216.28841601643035,49,1,19,Sphere
3200,216.28841601643035,50,1,19,Sphere
3201,216.28841601643035,51,1,19,Sphere
3202,216.28841601643035,52,1,19,Sphere
3203,216.28841601643035,53,1,19,Sphere
3204,216.28841601643035,54,1,19,Sphere
3205,216.28841601643035,55,1,19,Sphere
3206,216.28841601643035,56,1,19,Sphere
3207,216.28841601643035,57,1,19,Sphere
3208,216.28841601643035,58,1,19,Sphere
3209,216.28841601643035,59,1,19,Sphere
3210,216.28841601643035,60,1,19,Sphere
3211,216.28841601643035,61,1,19,Sphere
3212,211.0557959730782,62,1,19,Sphere
3213,211.0557959730782,63,1,19,Sphere
3214,211.0557959730782,64,1,19,Sphere
3215,211.0557959730782,65,1,19,Sphere
3216,211.0557959730782,66,1,19,Sphere
3217,211.0557959730782,67,1,19,Sphere
3218,211.0557959730782,68,1,19,Sphere
3219,211.0557959730782,69,1,19,Sphere
3220,205.85882081401667,1,0,20,Sphere
3221,188.69495184900597,2,0,20,Sphere
3222,188.69495184900597,3,0,20,Sphere
3223,188.69495184900597,4,0,20,Sphere
3224,188.69495184900597,5,0,20,Sphere
3225,188.69495184900597,6,0,20,Sphere
3226,188.69495184900597,7,0,20,Sphere
3227,188.69495184900597,8,0,20,Sphere
3228,188.69495184900597,9,0,20,Sphere
3229,188.69495184900597,10,0,20,Sphere
3230,188.69495184900597,11,0,20,Sphere
3231,188.69495184900597,12,0,20,Sphere
3232,188.69495184900597,13,0,20,Sphere
3233,188.69495184900597,14,0,20,Sphere
3234,188.69495184900597,15,0,20,Sphere
3235,188.69495184900597,16,0,20,Sphere
3236,188.44152818718936,17,0,20,Sphere
3237,188.44152818718936,18,0,20,Sphere
3238,188.44152818718936,19,0,20,Sphere
3239,188.44152818718936,20,0,20,Sphere
3240,188.44152818718936,21,0,20,Sphere
3241,188.44152818718936,22,0,20,Sphere
3242,188.44152818718936,23,0,20,Sphere
3243,188.44152818718936,24,0,20,Sphere
3244,188.44152818718936,25,0,20,Sphere
3245,188.44152818718936,26,0,20,Sphere
3246,188.44152818718936,27,0,20,Sphere
3247,188.44152818718936,28,0,20,Sphere
3248,188.44152818718936,29,0,20,Sphere
3249,188.44152818718936,30,0,20,Sphere
3250,188.44152818718936,31,0,20,Sphere
3251,188.44152818718936,32,0,20,Sphere
3252,188.44152818718936,33,0,20,Sphere
3253,188.44152818718936,34,0,20,Sphere
3254,188.44152818718936,35,0,20,Sphere
3255,188.44152818718936,36,0,20,Sphere
3256,188.44152818718936,37,0,20,Sphere
3257,188.44152818718936,38,0,20,Sphere
3258,188.44152818718936,39,0,20,Sphere
3259,188.44152818718936,40,0,20,Sphere
3260,188.44152818718936,41,0,20,Sphere
3261,188.44152818718936,42,0,20,Sphere
3262,188.44152818718936,43,0,20,Sphere
3263,188.44152818718936,44,0,20,Sphere
3264,188.44152818718936,45,0,20,Sphere
3265,188.44152818718936,46,1,20,Sphere
3266,188.44152818718936,47,1,20,Sphere
3267,188.44152818718936,48,1,20,Sphere
3268,188.44152818718936,49,1,20,Sphere
3269,188.44152818718936,50,1,20,Sphere
3270,188.44152818718936,51,1,20,Sphere
3271,188.44152818718936,52,1,20,Sphere
3272,188.44152818718936,53,1,20,Sphere
3273,188.44152818718936,54,1,20,Sphere
3274,188.44152818718936,55,1,20,Sphere
3275,188.44152818718936,56,1,20,Sphere
3276,188.44152818718936,57,1,20,Sphere
3277,188.44152818718936,58,1,20,Sphere
3278,188.44152818718936,59,1,20,Sphere
3279,188.44152818718936,60,1,20,Sphere
3280,188.44152818718936,61,1,20,Sphere
3281,188.44152818718936,62,1,20,Sphere
3282,188.44152818718936,63,1,20,Sphere
3283,188.44152818718936,64,1,20,Sphere
3284,188.44152818718936,65,1,20,Sphere
3285,188.44152818718936,66,1,20,Sphere
3286,188.44152818718936,67,1,20,Sphere
3287,188.44152818718936,68,1,20,Sphere
3288,188.44152818718936,69,1,20,Sphere
3289,188.44152818718936,70,1,20,Sphere
3290,182.99995959815013,71,1,20,Sphere
3291,182.99995959815013,72,1,20,Sphere
3292,182.99995959815013,73,1,20,Sphere
3293,182.99995959815013,74,1,20,Sphere
3294,182.99995959815013,75,1,20,Sphere
3295,182.99995959815013,76,1,20,Sphere
3296,182.99995959815013,77,1,20,Sphere
3297,182.99995959815013,78,1,20,Sphere
3298,223.59130884045337,1,0,21,Sphere
3299,223.59130884045337,2,0,21,Sphere
3300,223.59130884045337,3,0,21,Sphere
3301,223.59130884045337,4,0,21,Sphere
3302,223.59130884045337,5,0,21,Sphere
3303,215.6865307392962,6,0,21,Sphere
3304,215.6865307392962,7,0,21,Sphere
3305,215.6865307392962,8,0,21,Sphere
3306,213.34943405950256,9,0,21,Sphere
3307,213.34943405950256,10,0,21,Sphere
3308,213.34943405950256,11,0,21,Sphere
3309,213.34943405950256,12,0,21,Sphere
3310,213.34943405950256,13,0,21,Sphere
3311,213.34943405950256,14,0,21,Sphere
3312,213.34943405950256,15,0,21,Sphere
3313,213.34943405950256,16,0,21,Sphere
3314,213.34943405950256,17,0,21,Sphere
3315,213.34943405950256,18,0,21,Sphere
3316,213.34943405950256,19,0,21,Sphere
3317,213.34943405950256,20,0,21,Sphere
3318,208.36209394145152,21,0,21,Sphere
3319,208.36209394145152,22,0,21,Sphere
3320,208.36209394145152,23,0,21,Sphere
3321,208.36209394145152,24,0,21,Sphere
3322,208.36209394145152,25,0,21,Sphere
3323,208.36209394145152,26,0,21,Sphere
3324,208.36209394145152,27,0,21,Sphere
3325,208.36209394145152,28,0,21,Sphere
3326,208.36209394145152,29,0,21,Sphere
3327,208.36209394145152,30,0,21,Sphere
3328,208.36209394145152,31,0,21,Sphere
3329,208.36209394145152,32,0,21,Sphere
3330,208.36209394145152,33,0,21,Sphere
3331,208.36209394145152,34,0,21,Sphere
3332,208.36209394145152,35,0,21,Sphere
3333,208.36209394145152,36,0,21,Sphere
3334,208.36209394145152,37,0,21,Sphere
3335,208.36209394145152,38,0,21,Sphere
3336,208.36209394145152,39,0,21,Sphere
3337,208.36209394145152,40,0,21,Sphere
3338,208.36209394145152,41,0,21,Sphere
3339,208.36209394145152,42,0,21,Sphere
3340,202.90809119732694,43,0,21,Sphere
3341,202.90809119732694,44,1,21,Sphere
3342,202.90809119732694,45,1,21,Sphere
3343,202.90809119732694,46,1,21,Sphere
3344,202.90809119732694,47,1,21,Sphere
3345,202.90809119732694,48,1,21,Sphere
3346,202.49865678610553,49,1,21,Sphere
3347,202.49865678610553,50,1,21,Sphere
3348,202.49865678610553,51,1,21,Sphere
3349,202.49865678610553,52,1,21,Sphere
3350,202.49865678610553,53,1,21,Sphere
3351,202.49865678610553,54,1,21,Sphere
3352,202.49865678610553,55,1,21,Sphere
3353,202.49865678610553,56,1,21,Sphere
3354,202.49865678610553,57,1,21,Sphere
3355,202.49865678610553,58,1,21,Sphere
3356,202.49865678610553,59,1,21,Sphere
3357,202.49865678610553,60,1,21,Sphere
3358,202.49865678610553,61,1,21,Sphere
3359,202.49865678610553,62,1,21,Sphere
3360,202.49865678610553,63,1,21,Sphere
3361,202.49865678610553,64,1,21,Sphere
3362,202.49865678610553,65,1,21,Sphere
3363,202.49865678610553,66,1,21,Sphere
3364,202.49865678610553,67,1,21,Sphere
3365,202.49865678610553,68,1,21,Sphere
3366,273.45536823107403,1,0,22,Sphere
3367,243.87389830280873,2,0,22,Sphere
3368,185.0113953675852,3,0,22,Sphere
3369,185.0113953675852,4,0,22,Sphere
3370,185.0113953675852,5,0,22,Sphere
3371,185.0113953675852,6,0,22,Sphere
3372,185.0113953675852,7,0,22,Sphere
3373,185.0113953675852,8,0,22,Sphere
3374,185.0113953675852,9,0,22,Sphere
3375,185.0113953675852,10,0,22,Sphere
3376,185.0113953675852,11,0,22,Sphere
3377,185.0113953675852,12,0,22,Sphere
3378,185.0113953675852,13,0,22,Sphere
3379,185.0113953675852,14,0,22,Sphere
3380,185.0113953675852,15,0,22,Sphere
3381,185.0113953675852,16,0,22,Sphere
3382,185.0113953675852,17,0,22,Sphere
3383,185.0113953675852,18,0,22,Sphere
3384,185.0113953675852,19,0,22,Sphere
3385,185.0113953675852,20,0,22,Sphere
3386,185.0113953675852,21,0,22,Sphere
3387,185.0113953675852,22,0,22,Sphere
3388,185.0113953675852,23,0,22,Sphere
3389,185.0113953675852,24,0,22,Sphere
3390,185.0113953675852,25,0,22,Sphere
3391,185.0113953675852,26,0,22,Sphere
3392,185.0113953675852,27,0,22,Sphere
3393,185.0113953675852,28,0,22,Sphere
3394,185.0113953675852,29,0,22,Sphere
3395,185.0113953675852,30,0,22,Sphere
3396,185.0113953675852,31,0,22,Sphere
3397,185.0113953675852,32,0,22,Sphere
3398,185.0113953675852,33,0,22,Sphere
3399,185.0113953675852,34,0,22,Sphere
3400,185.0113953675852,35,0,22,Sphere
3401,185.0113953675852,36,0,22,Sphere
3402,185.0113953675852,37,0,22,Sphere
3403,185.0113953675852,38,0,22,Sphere
3404,185.0113953675852,39,0,22,Sphere
3405,185.0113953675852,40,0,22,Sphere
3406,185.0113953675852,41,0,22,Sphere
3407,185.0113953675852,42,0,22,Sphere
3408,185.0113953675852,43,0,22,Sphere
3409,185.0113953675852,44,0,22,Sphere
3410,185.0113953675852,45,0,22,Sphere
3411,185.0113953675852,46,0,22,Sphere
3412,185.0113953675852,47,1,22,Sphere
3413,185.0113953675852,48,1,22,Sphere
3414,185.0113953675852,49,1,22,Sphere
3415,185.0113953675852,50,1,22,Sphere
3416,185.0113953675852,51,1,22,Sphere
3417,185.0113953675852,52,1,22,Sphere
3418,185.0113953675852,53,1,22,Sphere
3419,185.0113953675852,54,1,22,Sphere
3420,185.0113953675852,55,1,22,Sphere
3421,185.0113953675852,56,1,22,Sphere
3422,185.0113953675852,57,1,22,Sphere
3423,185.0113953675852,58,1,22,Sphere
3424,185.0113953675852,59,1,22,Sphere
3425,185.0113953675852,60,1,22,Sphere
3426,185.0113953675852,61,1,22,Sphere
3427,185.0113953675852,62,1,22,Sphere
3428,185.0113953675852,63,1,22,Sphere
3429,185.0113953675852,64,1,22,Sphere
3430,185.0113953675852,65,1,22,Sphere
3431,185.0113953675852,66,1,22,Sphere
3432,185.0113953675852,67,1,22,Sphere
3433,185.0113953675852,68,1,22,Sphere
3434,185.0113953675852,69,1,22,Sphere
3435,185.0113953675852,70,1,22,Sphere
3436,185.0113953675852,71,1,22,Sphere
3437,185.0113953675852,72,1,22,Sphere
3438,185.0113953675852,73,1,22,Sphere
3439,185.0113953675852,74,1,22,Sphere
3440,185.0113953675852,75,1,22,Sphere
3441,185.0113953675852,76,1,22,Sphere
3442,185.0113953675852,77,1,22,Sphere
3443,185.0113953675852,78,1,22,Sphere
3444,185.0113953675852,79,1,22,Sphere
3445,185.0113953675852,80,1,22,Sphere
3446,185.0113953675852,81,1,22,Sphere
3447,185.0113953675852,82,1,22,Sphere
3448,185.0113953675852,83,1,22,Sphere
3449,185.0113953675852,84,1,22,Sphere
3450,185.0113953675852,85,1,22,Sphere
3451,185.0113953675852,86,1,22,Sphere
3452,252.59471570189035,1,0,23,Sphere
3453,252.59471570189035,2,0,23,Sphere
3454,234.7662094939882,3,0,23,Sphere
3455,209.47764097785938,4,0,23,Sphere
3456,209.47764097785938,5,0,23,Sphere
3457,209.47764097785938,6,0,23,Sphere
3458,209.47764097785938,7,0,23,Sphere
3459,209.47764097785938,8,0,23,Sphere
3460,209.47764097785938,9,0,23,Sphere
3461,209.47764097785938,10,0,23,Sphere
3462,209.47764097785938,11,0,23,Sphere
3463,207.6710771319158,12,0,23,Sphere
3464,207.6710771319158,13,0,23,Sphere
3465,207.6710771319158,14,0,23,Sphere
3466,207.6710771319158,15,0,23,Sphere
3467,207.6710771319158,16,0,23,Sphere
3468,207.6710771319158,17,0,23,Sphere
3469,207.6710771319158,18,0,23,Sphere
3470,207.6710771319158,19,0,23,Sphere
3471,207.6710771319158,20,0,23,Sphere
3472,207.6710771319158,21,0,23,Sphere
3473,207.6710771319158,22,0,23,Sphere
3474,207.6710771319158,23,0,23,Sphere
3475,207.6710771319158,24,0,23,Sphere
3476,207.6710771319158,25,0,23,Sphere
3477,207.6710771319158,26,0,23,Sphere
3478,207.6710771319158,27,0,23,Sphere
3479,207.6710771319158,28,0,23,Sphere
3480,198.96033706044568,29,0,23,Sphere
3481,198.96033706044568,30,0,23,Sphere
3482,198.96033706044568,31,0,23,Sphere
3483,198.96033706044568,32,0,23,Sphere
3484,198.96033706044568,33,0,23,Sphere
3485,198.96033706044568,34,0,23,Sphere
3486,198.96033706044568,35,0,23,Sphere
3487,198.96033706044568,36,0,23,Sphere
3488,198.96033706044568,37,0,23,Sphere
3489,198.96033706044568,38,0,23,Sphere
3490,198.96033706044568,39,0,23,Sphere
3491,198.96033706044568,40,0,23,Sphere
3492,198.96033706044568,41,0,23,Sphere
3493,198.96033706044568,42,0,23,Sphere
3494,198.96033706044568,43,0,23,Sphere
3495,198.96033706044568,44,0,23,Sphere
3496,198.96033706044568,45,0,23,Sphere
3497,198.9003663611116,46,0,23,Sphere
3498,198.9003663611116,47,1,23,Sphere
3499,198.9003663611116,48,1,23,Sphere
3500,198.9003663611116,49,1,23,Sphere
3501,198.9003663611116,50,1,23,Sphere
3502,198.9003663611116,51,1,23,Sphere
3503,198.9003663611116,52,1,23,Sphere
3504,198.9003663611116,53,1,23,Sphere
3505,198.9003663611116,54,1,23,Sphere
3506,198.9003663611116,55,1,23,Sphere
3507,198.9003663611116,56,1,23,Sphere
3508,198.9003663611116,57,1,23,Sphere
3509,198.9003663611116,58,1,23,Sphere
3510,198.9003663611116,59,1,23,Sphere
3511,196.3758919061694,60,1,23,Sphere
3512,196.3758919061694,61,1,23,Sphere
3513,196.3758919061694,62,1,23,Sphere
3514,189.51886151158442,63,1,23,Sphere
3515,189.51886151158442,64,1,23,Sphere
3516,189.51886151158442,65,1,23,Sphere
3517,189.51886151158442,66,1,23,Sphere
3518,189.51886151158442,67,1,23,Sphere
3519,189.51886151158442,68,1,23,Sphere
3520,189.51886151158442,69,1,23,Sphere
3521,189.51886151158442,70,1,23,Sphere
3522,189.51886151158442,71,1,23,Sphere
3523,189.51886151158442,72,1,23,Sphere
3524,189.51886151158442,73,1,23,Sphere
3525,213.71236092569606,1,0,24,Sphere
3526,213.71236092569606,2,0,24,Sphere
3527,209.45078426078118,3,0,24,Sphere
3528,209.45078426078118,4,0,24,Sphere
3529,209.45078426078118,5,0,24,Sphere
3530,209.45078426078118,6,0,24,Sphere
3531,209.45078426078118,7,0,24,Sphere
3532,209.45078426078118,8,0,24,Sphere
3533,209.45078426078118,9,0,24,Sphere
3534,209.45078426078118,10,0,24,Sphere
3535,209.45078426078118,11,0,24,Sphere
3536,209.45078426078118,12,0,24,Sphere
3537,161.52593920543416,13,0,24,Sphere
3538,161.52593920543416,14,0,24,Sphere
3539,161.52593920543416,15,0,24,Sphere
3540,161.52593920543416,16,0,24,Sphere
3541,161.52593920543416,17,0,24,Sphere
3542,161.52593920543416,18,0,24,Sphere
3543,161.52593920543416,19,0,24,Sphere
3544,161.52593920543416,20,0,24,Sphere
3545,161.52593920543416,21,0,24,Sphere
3546,161.52593920543416,22,0,24,Sphere
3547,161.52593920543416,23,0,24,Sphere
3548,161.52593920543416,24,0,24,Sphere
3549,161.52593920543416,25,0,24,Sphere
3550,161.52593920543416,26,0,24,Sphere
3551,161.52593920543416,27,0,24,Sphere
3552,161.52593920543416,28,0,24,Sphere
3553,161.52593920543416,29,0,24,Sphere
3554,161.52593920543416,30,0,24,Sphere
3555,161.52593920543416,31,0,24,Sphere
3556,161.52593920543416,32,0,24,Sphere
3557,161.52593920543416,33,0,24,Sphere
3558,161.52593920543416,34,0,24,Sphere
3559,161.52593920543416,35,0,24,Sphere
3560,161.52593920543416,36,0,24,Sphere
3561,161.52593920543416,37,0,24,Sphere
3562,161.52593920543416,38,0,24,Sphere
3563,161.52593920543416,39,0,24,Sphere
3564,161.52593920543416,40,0,24,Sphere
3565,150.26542518105163,41,0,24,Sphere
3566,150.26542518105163,42,0,24,Sphere
3567,150.26542518105163,43,0,24,Sphere
3568,150.26542518105163,44,0,24,Sphere
3569,150.26542518105163,45,0,24,Sphere
3570,150.26542518105163,46,0,24,Sphere
3571,150.26542518105163,47,0,24,Sphere
3572,150.26542518105163,48,0,24,Sphere
3573,150.26542518105163,49,1,24,Sphere
3574,150.26542518105163,50,1,24,Sphere
3575,150.26542518105163,51,1,24,Sphere
3576,150.26542518105163,52,1,24,Sphere
3577,150.26542518105163,53,1,24,Sphere
3578,150.26542518105163,54,1,24,Sphere
3579,150.26542518105163,55,1,24,Sphere
3580,150.26542518105163,56,1,24,Sphere
3581,150.26542518105163,57,1,24,Sphere
3582,150.26542518105163,58,1,24,Sphere
3583,150.26542518105163,59,1,24,Sphere
3584,150.26542518105163,60,1,24,Sphere
3585,150.26542518105163,61,1,24,Sphere
3586,150.26542518105163,62,1,24,Sphere
3587,150.26542518105163,63,1,24,Sphere
3588,150.26542518105163,64,1,24,Sphere
3589,150.26542518105163,65,1,24,Sphere
3590,150.26542518105163,66,1,24,Sphere
3591,150.26542518105163,67,1,24,Sphere
3592,150.26542518105163,68,1,24,Sphere
3593,150.26542518105163,69,1,24,Sphere
3594,150.26542518105163,70,1,24,Sphere
3595,150.26542518105163,71,1,24,Sphere
3596,150.26542518105163,72,1,24,Sphere
3597,150.26542518105163,73,1,24,Sphere
3598,150.26542518105163,74,1,24,Sphere
3599,150.26542518105163,75,1,24,Sphere
3600,150.26542518105163,76,1,24,Sphere
3601,233.42787648027067,1,0,25,Sphere
3602,233.42787648027067,2,0,25,Sphere
3603,212.25217594936785,3,0,25,Sphere
3604,212.25217594936785,4,0,25,Sphere
3605,212.25217594936785,5,0,25,Sphere
3606,212.25217594936785,6,0,25,Sphere
3607,194.409495093678,7,0,25,Sphere
3608,189.44388930826656,8,0,25,Sphere
3609,189.44388930826656,9,0,25,Sphere
3610,189.44388930826656,10,0,25,Sphere
3611,189.44388930826656,11,0,25,Sphere
3612,189.44388930826656,12,0,25,Sphere
3613,189.44388930826656,13,0,25,Sphere
3614,189.44388930826656,14,0,25,Sphere
3615,189.44388930826656,15,0,25,Sphere
3616,189.44388930826656,16,0,25,Sphere
3617,189.44388930826656,17,0,25,Sphere
3618,189.44388930826656,18,0,25,Sphere
3619,189.44388930826656,19,0,25,Sphere
3620,189.44388930826656,20,0,25,Sphere
3621,189.44388930826656,21,0,25,Sphere
3622,189.44388930826656,22,0,25,Sphere
3623,189.44388930826656,23,0,25,Sphere
3624,189.44388930826656,24,0,25,Sphere
3625,189.44388930826656,25,0,25,Sphere
3626,189.44388930826656,26,0,25,Sphere
3627,189.44388930826656,27,0,25,Sphere
3628,189.44388930826656,28,0,25,Sphere
3629,189.44388930826656,29,0,25,Sphere
3630,189.44388930826656,30,0,25,Sphere
3631,189.44388930826656,31,0,25,Sphere
3632,189.44388930826656,32,0,25,Sphere
3633,189.44388930826656,33,0,25,Sphere
3634,189.44388930826656,34,0,25,Sphere
3635,189.44388930826656,35,0,25,Sphere
3636,189.44388930826656,36,0,25,Sphere
3637,189.44388930826656,37,0,25,Sphere
3638,189.44388930826656,38,0,25,Sphere
3639,189.44388930826656,39,0,25,Sphere
3640,189.44388930826656,40,0,25,Sphere
3641,189.44388930826656,41,0,25,Sphere
3642,189.44388930826656,42,0,25,Sphere
3643,189.44388930826656,43,0,25,Sphere
3644,189.44388930826656,44,0,25,Sphere
3645,189.44388930826656,45,0,25,Sphere
3646,189.44388930826656,46,0,25,Sphere
3647,189.44388930826656,47,1,25,Sphere
3648,189.44388930826656,48,1,25,Sphere
